userId,createdAt,countryCode_x,platform,amount,eventId,source,network,adUnitFormat,deviceId,advertisingId,packageName,adUnitName,countryCode_y,installedAt,osVersion,device,limitAdTracking,adjustId,adGroupName,trackerName,channel,campaign,creative,os_name,googleAdId,idfa,idfv,index
e2743348L699571fa4fd9b4f7e8b3c5720df0,2024-01-01 07:13:21.706880+00:00,us,android,0.0033904,PDAX70025215504694,source 1,network 2,adUnitFormat 1,YBSU65690062552565,DNRA06338648505622,packageName 1,adUnitName 1,de,2024-01-01 03:29:45.000000 UTC,9,y5(2019),False,GAZL00570149805783,adGroupName 3,trackerName 3,channel 1,campaign 3,creative 2,android,FQUT15816053221647,,,1-3-2
e2743348L699571fa4fd9b4f7e8b3c5720df0,2024-01-01 07:16:01.971188+00:00,us,android,0.0033944,HJQW13354470945707,source 1,network 2,adUnitFormat 1,YBSU65690062552565,DNRA06338648505622,packageName 1,adUnitName 1,de,2024-01-01 03:29:45.000000 UTC,9,y5(2019),False,GAZL00570149805783,adGroupName 3,trackerName 3,channel 1,campaign 3,creative 2,android,FQUT15816053221647,,,1-3-2
e2743348L699571fa4fd9b4f7e8b3c5720df0,2024-01-01 14:54:44.865467+00:00,us,android,0.014811,WHNO87672899532917,source 1,network 12,adUnitFormat 1,YBSU65690062552565,DNRA06338648505622,packageName 1,adUnitName 1,de,2024-01-01 03:29:45.000000 UTC,9,y5(2019),False,GAZL00570149805783,adGroupName 3,trackerName 3,channel 1,campaign 3,creative 2,android,FQUT15816053221647,,,1-3-2
e2743348L699571fa4fd9b4f7e8b3c5720df0,2024-01-01 15:53:48.700769+00:00,us,android,0.00048412,YVKA45141191187349,source 1,network 17,adUnitFormat 2,FPFN52196479306040,DNRA06338648505622,packageName 6,adUnitName 15,de,2024-01-01 03:29:45.000000 UTC,9,y5(2019),False,GAZL00570149805783,adGroupName 3,trackerName 3,channel 1,campaign 3,creative 2,android,FQUT15816053221647,,,1-3-2
e2743348L699571fa4fd9b4f7e8b3c5720df0,2024-01-01 15:56:49.170649+00:00,us,android,0.00107679,ZBCU06002554197012,source 1,network 13,adUnitFormat 2,FPFN52196479306040,DNRA06338648505622,packageName 6,adUnitName 15,de,2024-01-01 03:29:45.000000 UTC,9,y5(2019),False,GAZL00570149805783,adGroupName 3,trackerName 3,channel 1,campaign 3,creative 2,android,FQUT15816053221647,,,1-3-2
e2743348L699571fa4fd9b4f7e8b3c5720df0,2024-01-01 15:57:54.934038+00:00,us,android,0.00056,ZSMA22748752619369,source 1,network 6,adUnitFormat 2,FPFN52196479306040,DNRA06338648505622,packageName 6,adUnitName 15,de,2024-01-01 03:29:45.000000 UTC,9,y5(2019),False,GAZL00570149805783,adGroupName 3,trackerName 3,channel 1,campaign 3,creative 2,android,FQUT15816053221647,,,1-3-2
e2743348L699571fa4fd9b4f7e8b3c5720df0,2024-01-01 15:58:04.899140+00:00,us,android,0.000301503,DGPW23133604260497,source 1,network 7,adUnitFormat 2,FPFN52196479306040,DNRA06338648505622,packageName 6,adUnitName 15,de,2024-01-01 03:29:45.000000 UTC,9,y5(2019),False,GAZL00570149805783,adGroupName 3,trackerName 3,channel 1,campaign 3,creative 2,android,FQUT15816053221647,,,1-3-2
e2743348L699571fa4fd9b4f7e8b3c5720df0,2024-01-01 18:45:45.013534+00:00,us,android,0.000300609,HANN28830846907658,source 1,network 12,adUnitFormat 2,FPFN52196479306040,DNRA06338648505622,packageName 6,adUnitName 15,de,2024-01-01 03:29:45.000000 UTC,9,y5(2019),False,GAZL00570149805783,adGroupName 3,trackerName 3,channel 1,campaign 3,creative 2,android,FQUT15816053221647,,,1-3-2
e2743348L699571fa4fd9b4f7e8b3c5720df0,2024-01-01 18:45:55.101665+00:00,us,android,0.00047,QJDO85797929129560,source 1,network 3,adUnitFormat 2,FPFN52196479306040,DNRA06338648505622,packageName 6,adUnitName 15,de,2024-01-01 03:29:45.000000 UTC,9,y5(2019),False,GAZL00570149805783,adGroupName 3,trackerName 3,channel 1,campaign 3,creative 2,android,FQUT15816053221647,,,1-3-2
e2743348L699571fa4fd9b4f7e8b3c5720df0,2024-01-01 18:46:05.182954+00:00,us,android,0.00047,AZIY24013609375662,source 1,network 3,adUnitFormat 2,FPFN52196479306040,DNRA06338648505622,packageName 6,adUnitName 15,de,2024-01-01 03:29:45.000000 UTC,9,y5(2019),False,GAZL00570149805783,adGroupName 3,trackerName 3,channel 1,campaign 3,creative 2,android,FQUT15816053221647,,,1-3-2
e2743348L699571fa4fd9b4f7e8b3c5720df0,2024-01-01 18:46:15.315603+00:00,us,android,0.00045,IESX34062500392173,source 1,network 6,adUnitFormat 2,FPFN52196479306040,DNRA06338648505622,packageName 6,adUnitName 15,de,2024-01-01 03:29:45.000000 UTC,9,y5(2019),False,GAZL00570149805783,adGroupName 3,trackerName 3,channel 1,campaign 3,creative 2,android,FQUT15816053221647,,,1-3-2
e2743348L699571fa4fd9b4f7e8b3c5720df0,2024-01-01 18:46:20.246468+00:00,us,android,0.024,HIFB34242861363722,source 1,network 3,adUnitFormat 3,FPFN52196479306040,DNRA06338648505622,packageName 6,adUnitName 20,de,2024-01-01 03:29:45.000000 UTC,9,y5(2019),False,GAZL00570149805783,adGroupName 3,trackerName 3,channel 1,campaign 3,creative 2,android,FQUT15816053221647,,,1-3-2
e2743348L699571fa4fd9b4f7e8b3c5720df0,2024-01-01 18:46:32.387467+00:00,us,android,0.000152956,OCCC98917744581649,source 1,network 15,adUnitFormat 2,FPFN52196479306040,DNRA06338648505622,packageName 6,adUnitName 15,de,2024-01-01 03:29:45.000000 UTC,9,y5(2019),False,GAZL00570149805783,adGroupName 3,trackerName 3,channel 1,campaign 3,creative 2,android,FQUT15816053221647,,,1-3-2
e2743348L699571fa4fd9b4f7e8b3c5720df0,2024-01-01 23:15:42.505462+00:00,us,android,0.00047,SFZZ27023614496274,source 1,network 3,adUnitFormat 2,FPFN52196479306040,DNRA06338648505622,packageName 6,adUnitName 15,de,2024-01-01 03:29:45.000000 UTC,9,y5(2019),False,GAZL00570149805783,adGroupName 3,trackerName 3,channel 1,campaign 3,creative 2,android,FQUT15816053221647,,,1-3-2
e2743348L699571fa4fd9b4f7e8b3c5720df0,2024-01-01 23:15:52.510994+00:00,us,android,0.00047,VKLZ19795367403348,source 1,network 3,adUnitFormat 2,FPFN52196479306040,DNRA06338648505622,packageName 6,adUnitName 15,de,2024-01-01 03:29:45.000000 UTC,9,y5(2019),False,GAZL00570149805783,adGroupName 3,trackerName 3,channel 1,campaign 3,creative 2,android,FQUT15816053221647,,,1-3-2
e2743348L699571fa4fd9b4f7e8b3c5720df0,2024-01-01 23:16:02.557426+00:00,us,android,0.00047,XLAJ51939129677739,source 1,network 3,adUnitFormat 2,FPFN52196479306040,DNRA06338648505622,packageName 6,adUnitName 15,de,2024-01-01 03:29:45.000000 UTC,9,y5(2019),False,GAZL00570149805783,adGroupName 3,trackerName 3,channel 1,campaign 3,creative 2,android,FQUT15816053221647,,,1-3-2
e2743348L699571fa4fd9b4f7e8b3c5720df0,2024-01-01 23:16:10.270394+00:00,us,android,0.013,SEEI92088974478678,source 1,network 3,adUnitFormat 3,FPFN52196479306040,DNRA06338648505622,packageName 6,adUnitName 20,de,2024-01-01 03:29:45.000000 UTC,9,y5(2019),False,GAZL00570149805783,adGroupName 3,trackerName 3,channel 1,campaign 3,creative 2,android,FQUT15816053221647,,,1-3-2
e2743348L699571fa4fd9b4f7e8b3c5720df0,2024-01-01 23:16:23.835880+00:00,us,android,0.00047,PUBP70938748033889,source 1,network 3,adUnitFormat 2,FPFN52196479306040,DNRA06338648505622,packageName 6,adUnitName 15,de,2024-01-01 03:29:45.000000 UTC,9,y5(2019),False,GAZL00570149805783,adGroupName 3,trackerName 3,channel 1,campaign 3,creative 2,android,FQUT15816053221647,,,1-3-2
e2743348L699571fa4fd9b4f7e8b3c5720df0,2024-01-01 23:17:13.676368+00:00,us,android,0.00047,TCVX10732700034465,source 1,network 3,adUnitFormat 2,FPFN52196479306040,DNRA06338648505622,packageName 6,adUnitName 15,de,2024-01-01 03:29:45.000000 UTC,9,y5(2019),False,GAZL00570149805783,adGroupName 3,trackerName 3,channel 1,campaign 3,creative 2,android,FQUT15816053221647,,,1-3-2
e2743348L699571fa4fd9b4f7e8b3c5720df0,2024-01-01 23:17:23.725860+00:00,us,android,0.00047,ABDP30681804086265,source 1,network 3,adUnitFormat 2,FPFN52196479306040,DNRA06338648505622,packageName 6,adUnitName 15,de,2024-01-01 03:29:45.000000 UTC,9,y5(2019),False,GAZL00570149805783,adGroupName 3,trackerName 3,channel 1,campaign 3,creative 2,android,FQUT15816053221647,,,1-3-2
e2743348L699571fa4fd9b4f7e8b3c5720df0,2024-01-01 23:17:33.676164+00:00,us,android,0.00047,QMUG84712067753961,source 1,network 3,adUnitFormat 2,FPFN52196479306040,DNRA06338648505622,packageName 6,adUnitName 15,de,2024-01-01 03:29:45.000000 UTC,9,y5(2019),False,GAZL00570149805783,adGroupName 3,trackerName 3,channel 1,campaign 3,creative 2,android,FQUT15816053221647,,,1-3-2
e2743348L699571fa4fd9b4f7e8b3c5720df0,2024-01-01 23:17:43.671810+00:00,us,android,0.00047,IWWK12866224426206,source 1,network 3,adUnitFormat 2,FPFN52196479306040,DNRA06338648505622,packageName 6,adUnitName 15,de,2024-01-01 03:29:45.000000 UTC,9,y5(2019),False,GAZL00570149805783,adGroupName 3,trackerName 3,channel 1,campaign 3,creative 2,android,FQUT15816053221647,,,1-3-2
e2743348L699571fa4fd9b4f7e8b3c5720df0,2024-01-01 23:17:46.605456+00:00,us,android,0.013,UGNS53265576828420,source 1,network 3,adUnitFormat 3,FPFN52196479306040,DNRA06338648505622,packageName 6,adUnitName 20,de,2024-01-01 03:29:45.000000 UTC,9,y5(2019),False,GAZL00570149805783,adGroupName 3,trackerName 3,channel 1,campaign 3,creative 2,android,FQUT15816053221647,,,1-3-2
e2743348L699571fa4fd9b4f7e8b3c5720df0,2024-01-01 23:18:44.714442+00:00,us,android,8.14e-05,IQQQ17921754904437,source 1,network 1,adUnitFormat 2,FPFN52196479306040,DNRA06338648505622,packageName 6,adUnitName 15,de,2024-01-01 03:29:45.000000 UTC,9,y5(2019),False,GAZL00570149805783,adGroupName 3,trackerName 3,channel 1,campaign 3,creative 2,android,FQUT15816053221647,,,1-3-2
e2743348L699571fa4fd9b4f7e8b3c5720df0,2024-01-01 23:22:11.602707+00:00,us,android,0.00016,LDZH12363717744047,source 1,network 6,adUnitFormat 2,FPFN52196479306040,DNRA06338648505622,packageName 6,adUnitName 15,de,2024-01-01 03:29:45.000000 UTC,9,y5(2019),False,GAZL00570149805783,adGroupName 3,trackerName 3,channel 1,campaign 3,creative 2,android,FQUT15816053221647,,,1-3-2
e2743348L699571fa4fd9b4f7e8b3c5720df0,2024-01-01 23:22:21.459592+00:00,us,android,0.00075,XBIE18948511944851,source 1,network 6,adUnitFormat 2,FPFN52196479306040,DNRA06338648505622,packageName 6,adUnitName 15,de,2024-01-01 03:29:45.000000 UTC,9,y5(2019),False,GAZL00570149805783,adGroupName 3,trackerName 3,channel 1,campaign 3,creative 2,android,FQUT15816053221647,,,1-3-2
e2743348L699571fa4fd9b4f7e8b3c5720df0,2024-01-01 23:22:23.485020+00:00,us,android,0.017203,INVY28486486187650,source 1,network 7,adUnitFormat 3,FPFN52196479306040,DNRA06338648505622,packageName 6,adUnitName 20,de,2024-01-01 03:29:45.000000 UTC,9,y5(2019),False,GAZL00570149805783,adGroupName 3,trackerName 3,channel 1,campaign 3,creative 2,android,FQUT15816053221647,,,1-3-2
e2743348L699571fa4fd9b4f7e8b3c5720df0,2024-01-01 23:22:38.930145+00:00,us,android,0.000161717,EXYV83331664638703,source 1,network 15,adUnitFormat 2,FPFN52196479306040,DNRA06338648505622,packageName 6,adUnitName 15,de,2024-01-01 03:29:45.000000 UTC,9,y5(2019),False,GAZL00570149805783,adGroupName 3,trackerName 3,channel 1,campaign 3,creative 2,android,FQUT15816053221647,,,1-3-2
e2743348L699571fa4fd9b4f7e8b3c5720df0,2024-01-01 23:22:49.007859+00:00,us,android,0.00021,NCUI64177044326562,source 1,network 6,adUnitFormat 2,FPFN52196479306040,DNRA06338648505622,packageName 6,adUnitName 15,de,2024-01-01 03:29:45.000000 UTC,9,y5(2019),False,GAZL00570149805783,adGroupName 3,trackerName 3,channel 1,campaign 3,creative 2,android,FQUT15816053221647,,,1-3-2
e2743348L699571fa4fd9b4f7e8b3c5720df0,2024-01-01 23:22:59.021655+00:00,us,android,0.00015,ACDH09681567274013,source 1,network 6,adUnitFormat 2,FPFN52196479306040,DNRA06338648505622,packageName 6,adUnitName 15,de,2024-01-01 03:29:45.000000 UTC,9,y5(2019),False,GAZL00570149805783,adGroupName 3,trackerName 3,channel 1,campaign 3,creative 2,android,FQUT15816053221647,,,1-3-2
e2743348L699571fa4fd9b4f7e8b3c5720df0,2024-01-01 23:24:44.883067+00:00,us,android,0.00015,CQDA58981036616028,source 1,network 6,adUnitFormat 2,FPFN52196479306040,DNRA06338648505622,packageName 6,adUnitName 15,de,2024-01-01 03:29:45.000000 UTC,9,y5(2019),False,GAZL00570149805783,adGroupName 3,trackerName 3,channel 1,campaign 3,creative 2,android,FQUT15816053221647,,,1-3-2
e2743348L699571fa4fd9b4f7e8b3c5720df0,2024-01-01 23:24:54.798570+00:00,us,android,0.00015,KHJO11240177223818,source 1,network 6,adUnitFormat 2,FPFN52196479306040,DNRA06338648505622,packageName 6,adUnitName 15,de,2024-01-01 03:29:45.000000 UTC,9,y5(2019),False,GAZL00570149805783,adGroupName 3,trackerName 3,channel 1,campaign 3,creative 2,android,FQUT15816053221647,,,1-3-2
e2743348L699571fa4fd9b4f7e8b3c5720df0,2024-01-01 23:25:06.054248+00:00,us,android,0.00027225,EABH43485214384560,source 1,network 17,adUnitFormat 2,FPFN52196479306040,DNRA06338648505622,packageName 6,adUnitName 15,de,2024-01-01 03:29:45.000000 UTC,9,y5(2019),False,GAZL00570149805783,adGroupName 3,trackerName 3,channel 1,campaign 3,creative 2,android,FQUT15816053221647,,,1-3-2
e2743348L699571fa4fd9b4f7e8b3c5720df0,2024-01-01 23:25:14.862052+00:00,us,android,0.00047,XYEY52746388724992,source 1,network 3,adUnitFormat 2,FPFN52196479306040,DNRA06338648505622,packageName 6,adUnitName 15,de,2024-01-01 03:29:45.000000 UTC,9,y5(2019),False,GAZL00570149805783,adGroupName 3,trackerName 3,channel 1,campaign 3,creative 2,android,FQUT15816053221647,,,1-3-2
e2743348L699571fa4fd9b4f7e8b3c5720df0,2024-01-01 23:25:24.723691+00:00,us,android,0.0001995,WBQT98378788929526,source 1,network 12,adUnitFormat 2,FPFN52196479306040,DNRA06338648505622,packageName 6,adUnitName 15,de,2024-01-01 03:29:45.000000 UTC,9,y5(2019),False,GAZL00570149805783,adGroupName 3,trackerName 3,channel 1,campaign 3,creative 2,android,FQUT15816053221647,,,1-3-2
e2743348L699571fa4fd9b4f7e8b3c5720df0,2024-01-01 23:25:43.493476+00:00,us,android,0.00440987,EEFS92354969442186,source 1,network 13,adUnitFormat 3,FPFN52196479306040,DNRA06338648505622,packageName 6,adUnitName 20,de,2024-01-01 03:29:45.000000 UTC,9,y5(2019),False,GAZL00570149805783,adGroupName 3,trackerName 3,channel 1,campaign 3,creative 2,android,FQUT15816053221647,,,1-3-2
e2743348L699571fa4fd9b4f7e8b3c5720df0,2024-01-01 23:26:02.113182+00:00,us,android,0.000301503,IKWE84678356845014,source 1,network 7,adUnitFormat 2,FPFN52196479306040,DNRA06338648505622,packageName 6,adUnitName 15,de,2024-01-01 03:29:45.000000 UTC,9,y5(2019),False,GAZL00570149805783,adGroupName 3,trackerName 3,channel 1,campaign 3,creative 2,android,FQUT15816053221647,,,1-3-2
e2743348L699571fa4fd9b4f7e8b3c5720df0,2024-01-01 23:26:12.041984+00:00,us,android,0.00021,TXLN41001433074472,source 1,network 6,adUnitFormat 2,FPFN52196479306040,DNRA06338648505622,packageName 6,adUnitName 15,de,2024-01-01 03:29:45.000000 UTC,9,y5(2019),False,GAZL00570149805783,adGroupName 3,trackerName 3,channel 1,campaign 3,creative 2,android,FQUT15816053221647,,,1-3-2
e2743348L699571fa4fd9b4f7e8b3c5720df0,2024-01-01 23:26:22.017481+00:00,us,android,0.00015,BJPC80727971174903,source 1,network 6,adUnitFormat 2,FPFN52196479306040,DNRA06338648505622,packageName 6,adUnitName 15,de,2024-01-01 03:29:45.000000 UTC,9,y5(2019),False,GAZL00570149805783,adGroupName 3,trackerName 3,channel 1,campaign 3,creative 2,android,FQUT15816053221647,,,1-3-2
e2743348L699571fa4fd9b4f7e8b3c5720df0,2024-01-01 23:26:31.956091+00:00,us,android,0.00015,AOOE65836352706609,source 1,network 6,adUnitFormat 2,FPFN52196479306040,DNRA06338648505622,packageName 6,adUnitName 15,de,2024-01-01 03:29:45.000000 UTC,9,y5(2019),False,GAZL00570149805783,adGroupName 3,trackerName 3,channel 1,campaign 3,creative 2,android,FQUT15816053221647,,,1-3-2
e2743348L699571fa4fd9b4f7e8b3c5720df0,2024-01-01 23:30:25.172493+00:00,us,android,0.00013321,XGYV88941729879597,source 1,network 15,adUnitFormat 2,FPFN52196479306040,DNRA06338648505622,packageName 6,adUnitName 15,de,2024-01-01 03:29:45.000000 UTC,9,y5(2019),False,GAZL00570149805783,adGroupName 3,trackerName 3,channel 1,campaign 3,creative 2,android,FQUT15816053221647,,,1-3-2
e2743348L699571fa4fd9b4f7e8b3c5720df0,2024-01-01 23:30:37.137139+00:00,us,android,0.00017025,GBAD22081742736051,source 1,network 17,adUnitFormat 2,FPFN52196479306040,DNRA06338648505622,packageName 6,adUnitName 15,de,2024-01-01 03:29:45.000000 UTC,9,y5(2019),False,GAZL00570149805783,adGroupName 3,trackerName 3,channel 1,campaign 3,creative 2,android,FQUT15816053221647,,,1-3-2
e2743348L699571fa4fd9b4f7e8b3c5720df0,2024-01-01 23:30:45.027554+00:00,us,android,9.83e-05,LWXE43587051328529,source 1,network 12,adUnitFormat 2,FPFN52196479306040,DNRA06338648505622,packageName 6,adUnitName 15,de,2024-01-01 03:29:45.000000 UTC,9,y5(2019),False,GAZL00570149805783,adGroupName 3,trackerName 3,channel 1,campaign 3,creative 2,android,FQUT15816053221647,,,1-3-2
e2743348L699571fa4fd9b4f7e8b3c5720df0,2024-01-01 23:30:57.193192+00:00,us,android,0.0001545,RRHA17758967443000,source 1,network 17,adUnitFormat 2,FPFN52196479306040,DNRA06338648505622,packageName 6,adUnitName 15,de,2024-01-01 03:29:45.000000 UTC,9,y5(2019),False,GAZL00570149805783,adGroupName 3,trackerName 3,channel 1,campaign 3,creative 2,android,FQUT15816053221647,,,1-3-2
e2743348L699571fa4fd9b4f7e8b3c5720df0,2024-01-01 23:31:05.057395+00:00,us,android,0.000183,RQKM01902906003742,source 1,network 12,adUnitFormat 2,FPFN52196479306040,DNRA06338648505622,packageName 6,adUnitName 15,de,2024-01-01 03:29:45.000000 UTC,9,y5(2019),False,GAZL00570149805783,adGroupName 3,trackerName 3,channel 1,campaign 3,creative 2,android,FQUT15816053221647,,,1-3-2
e2743348L699571fa4fd9b4f7e8b3c5720df0,2024-01-01 23:31:15.103242+00:00,us,android,0.00043,WYAO28374620127911,source 1,network 6,adUnitFormat 2,FPFN52196479306040,DNRA06338648505622,packageName 6,adUnitName 15,de,2024-01-01 03:29:45.000000 UTC,9,y5(2019),False,GAZL00570149805783,adGroupName 3,trackerName 3,channel 1,campaign 3,creative 2,android,FQUT15816053221647,,,1-3-2
e2743348L699571fa4fd9b4f7e8b3c5720df0,2024-01-01 23:31:25.140211+00:00,us,android,0.000301503,PRLE51004806085527,source 1,network 7,adUnitFormat 2,FPFN52196479306040,DNRA06338648505622,packageName 6,adUnitName 15,de,2024-01-01 03:29:45.000000 UTC,9,y5(2019),False,GAZL00570149805783,adGroupName 3,trackerName 3,channel 1,campaign 3,creative 2,android,FQUT15816053221647,,,1-3-2
e2743348L699571fa4fd9b4f7e8b3c5720df0,2024-01-01 23:31:26.505226+00:00,us,android,0.013,ILLY07993066624749,source 1,network 3,adUnitFormat 3,FPFN52196479306040,DNRA06338648505622,packageName 6,adUnitName 20,de,2024-01-01 03:29:45.000000 UTC,9,y5(2019),False,GAZL00570149805783,adGroupName 3,trackerName 3,channel 1,campaign 3,creative 2,android,FQUT15816053221647,,,1-3-2
e2743348L699571fa4fd9b4f7e8b3c5720df0,2024-01-01 23:31:42.115487+00:00,us,android,0.000301503,FLUF29807747310086,source 1,network 7,adUnitFormat 2,FPFN52196479306040,DNRA06338648505622,packageName 6,adUnitName 15,de,2024-01-01 03:29:45.000000 UTC,9,y5(2019),False,GAZL00570149805783,adGroupName 3,trackerName 3,channel 1,campaign 3,creative 2,android,FQUT15816053221647,,,1-3-2
e2743348L699571fa4fd9b4f7e8b3c5720df0,2024-01-01 23:31:51.970345+00:00,us,android,0.0001215,VZEU30077789717869,source 1,network 12,adUnitFormat 2,FPFN52196479306040,DNRA06338648505622,packageName 6,adUnitName 15,de,2024-01-01 03:29:45.000000 UTC,9,y5(2019),False,GAZL00570149805783,adGroupName 3,trackerName 3,channel 1,campaign 3,creative 2,android,FQUT15816053221647,,,1-3-2
e2743348L699571fa4fd9b4f7e8b3c5720df0,2024-01-01 23:32:02.029497+00:00,us,android,0.00014775,DQSX59510529300873,source 1,network 12,adUnitFormat 2,FPFN52196479306040,DNRA06338648505622,packageName 6,adUnitName 15,de,2024-01-01 03:29:45.000000 UTC,9,y5(2019),False,GAZL00570149805783,adGroupName 3,trackerName 3,channel 1,campaign 3,creative 2,android,FQUT15816053221647,,,1-3-2
e2743348L699571fa4fd9b4f7e8b3c5720df0,2024-01-01 23:32:12.183580+00:00,us,android,0.000193204,ZDPP88144479376543,source 1,network 13,adUnitFormat 2,FPFN52196479306040,DNRA06338648505622,packageName 6,adUnitName 15,de,2024-01-01 03:29:45.000000 UTC,9,y5(2019),False,GAZL00570149805783,adGroupName 3,trackerName 3,channel 1,campaign 3,creative 2,android,FQUT15816053221647,,,1-3-2
e2743348L699571fa4fd9b4f7e8b3c5720df0,2024-01-01 23:32:13.887775+00:00,us,android,0.00310992,WXUF68437423581327,source 1,network 1,adUnitFormat 3,FPFN52196479306040,DNRA06338648505622,packageName 6,adUnitName 20,de,2024-01-01 03:29:45.000000 UTC,9,y5(2019),False,GAZL00570149805783,adGroupName 3,trackerName 3,channel 1,campaign 3,creative 2,android,FQUT15816053221647,,,1-3-2
e2743348L699571fa4fd9b4f7e8b3c5720df0,2024-01-01 23:32:16.161886+00:00,us,android,0.000126,SKWJ59270565996890,source 1,network 12,adUnitFormat 2,FPFN52196479306040,DNRA06338648505622,packageName 6,adUnitName 15,de,2024-01-01 03:29:45.000000 UTC,9,y5(2019),False,GAZL00570149805783,adGroupName 3,trackerName 3,channel 1,campaign 3,creative 2,android,FQUT15816053221647,,,1-3-2
e2743348L699571fa4fd9b4f7e8b3c5720df0,2024-01-01 23:26:22.017481+00:00,us,android,0.00015,BJPC80727971174903,source 1,network 6,adUnitFormat 2,FPFN52196479306040,DNRA06338648505622,packageName 6,adUnitName 15,de,2024-01-01 03:29:45.000000 UTC,9,y5(2019),False,GAZL00570149805783,adGroupName 3,trackerName 3,channel 1,campaign 3,creative 2,android,FQUT15816053221647,,,1-3-2
e2743348L699571fa4fd9b4f7e8b3c5720df0,2024-01-01 23:26:31.956091+00:00,us,android,0.00015,AOOE65836352706609,source 1,network 6,adUnitFormat 2,FPFN52196479306040,DNRA06338648505622,packageName 6,adUnitName 15,de,2024-01-01 03:29:45.000000 UTC,9,y5(2019),False,GAZL00570149805783,adGroupName 3,trackerName 3,channel 1,campaign 3,creative 2,android,FQUT15816053221647,,,1-3-2
e2743348L699571fa4fd9b4f7e8b3c5720df0,2024-01-01 23:30:25.172493+00:00,us,android,0.00013321,XGYV88941729879597,source 1,network 15,adUnitFormat 2,FPFN52196479306040,DNRA06338648505622,packageName 6,adUnitName 15,de,2024-01-01 03:29:45.000000 UTC,9,y5(2019),False,GAZL00570149805783,adGroupName 3,trackerName 3,channel 1,campaign 3,creative 2,android,FQUT15816053221647,,,1-3-2
e2743348L699571fa4fd9b4f7e8b3c5720df0,2024-01-01 06:05:44.576467+00:00,us,android,0.00494669,VTCG22147540339387,source 1,network 1,adUnitFormat 1,YBSU65690062552565,DNRA06338648505622,packageName 1,adUnitName 1,de,2024-01-01 03:29:45.000000 UTC,9,y5(2019),False,GAZL00570149805783,adGroupName 3,trackerName 3,channel 1,campaign 3,creative 2,android,FQUT15816053221647,,,1-3-2
d8923348L4d9b4e674e469b1cb7faa12869f4,,,,,,,,,,,,,us,2024-01-01 18:04:17.000000 UTC,9,galaxys8active,False,VQZE64662082917175,adGroupName 4,trackerName 4,channel 1,campaign 2,creative 3,android,WBXA01967468887151,,,1-2-3
4b253348L425fcba2462695f699e27870a6b5,,,,,,,,,,,,,us,2024-01-01 16:18:22.000000 UTC,9,journeylte,False,RCHZ07124631299886,adGroupName 5,trackerName 5,channel 2,campaign 4,creative 4,android,XNSG49174020190706,,,2-4-4
4fdc3348L2faf4e284eb9adb5be1b07a6986d,,,,,,,,,,,,,us,2024-01-01 21:33:33.000000 UTC,9,legacy,True,MCCX57851778477919,adGroupName 5,trackerName 5,channel 2,campaign 4,creative 4,android,,,,2-4-4
b6213348Lf67fa1504199ac6968267493874e,,,,,,,,,,,,,es,2024-01-01 21:57:04.000000 UTC,9,galaxys8,False,GKCF16655804558808,adGroupName 6,trackerName 6,channel 2,campaign 5,creative 5,android,XHCD81197482484280,,,2-5-5
e2d63348Lce62a8024ac89653ae4ce11d721a,2024-01-01 17:46:47.232714+00:00,es,android,0.10851,GEAG87212087745327,source 1,network 1,adUnitFormat 1,DFJH30793295851791,KAEC25875650770807,packageName 1,adUnitName 1,es,2024-01-01 16:43:59.000000 UTC,9,redminote8,False,GRXL72868186481877,adGroupName 7,trackerName 7,channel 2,campaign 5,creative 5,android,CMUL24935384593490,,,2-5-5
e2d63348Lce62a8024ac89653ae4ce11d721a,2024-01-01 17:11:09.364170+00:00,,,0.365,FSBX50895412762884,source 2,network 10,adUnitFormat 4,YCNR63263280188324,MVNH76971032880472,packageName 7,adUnitName 16,es,2024-01-01 16:43:59.000000 UTC,9,redminote8,False,GRXL72868186481877,adGroupName 7,trackerName 7,channel 2,campaign 5,creative 5,android,CMUL24935384593490,,,2-5-5
116a3348L8225d8254093a3f919c797bc2831,,,,,,,,,,,,,us,2024-01-01 20:33:32.000000 UTC,9,u693cl,False,QGNK27406694887597,adGroupName 8,trackerName 8,channel 3,campaign 6,creative 6,android,MUPM86349957295526,,,3-6-6
8c5b3348L84686c3247fe9a1bab09c80621f8,,,,,,,,,,,,,us,2024-01-01 09:45:09.000000 UTC,9,galaxyj7crown,False,LAJQ87967880944474,adGroupName 9,trackerName 9,channel 3,campaign 6,creative 6,android,GPEL03123350147951,,,3-6-6
899f3348Lb6ff9f70416e9ad0929c38167708,2024-01-01 02:49:19.098225+00:00,us,android,0.0854816,RGBB36020901678624,source 1,network 2,adUnitFormat 1,QJYS94185817323199,PUNY73201688947662,packageName 2,adUnitName 2,us,2024-01-01 01:14:27.000000 UTC,9,galaxys8active,False,IVCM96549977853590,adGroupName 10,trackerName 10,channel 3,campaign 6,creative 7,android,KANE43141898329599,,,3-6-7
899f3348Lb6ff9f70416e9ad0929c38167708,2024-01-01 01:18:23.333482+00:00,us,android,0.00134,LFKZ80688340910168,source 1,network 6,adUnitFormat 2,QJYS94185817323199,PUNY73201688947662,packageName 4,adUnitName 11,us,2024-01-01 01:14:27.000000 UTC,9,galaxys8active,False,IVCM96549977853590,adGroupName 10,trackerName 10,channel 3,campaign 6,creative 7,android,KANE43141898329599,,,3-6-7
